Activity;Case ID;Duration;Event_Nr
Send for Credit Collection;P1777;43286400.0;1
Send for Credit Collection;P1784;42249600.0;1
Send for Credit Collection;P1788;43372800.0;1
Send for Credit Collection;P1789;39312000.0;1
Send for Credit Collection;P1791;39916800.0;1
Send for Credit Collection;P1798;40348800.0;1
Send for Credit Collection;P1800;40348800.0;1
Send for Credit Collection;P1802;37929600.0;1
Send for Credit Collection;P1803;21168000.0;1
Send for Credit Collection;P1806;42163200.0;1
Send for Credit Collection;P1810;38016000.0;1
Send for Credit Collection;P1811;33955200.0;1
Send for Credit Collection;P1815;43372800.0;1
Send for Credit Collection;P1817;43286400.0;1
Send for Credit Collection;P1818;39312000.0;1
Send for Credit Collection;P1821;41299200.0;1
Send for Credit Collection;P1822;20908800.0;1
Send for Credit Collection;P1826;41212800.0;1
Send for Credit Collection;P1827;42422400.0;1
Send for Credit Collection;P1837;41731200.0;1
Send for Credit Collection;P1841;40694400.0;1
Send for Credit Collection;P1843;39744000.0;1
Send for Credit Collection;P1854;42595200.0;1
Send for Credit Collection;P1855;42422400.0;1
Send for Credit Collection;P1858;41990400.0;1
Send for Credit Collection;P1860;36115200.0;1
Send for Credit Collection;P1862;21168000.0;1
Send for Credit Collection;P1871;42422400.0;1
Send for Credit Collection;P1872;42422400.0;1
Send for Credit Collection;P1873;42768000.0;1
Send for Credit Collection;P188;43027200.0;1
Send for Credit Collection;P1880;40780800.0;1
Send for Credit Collection;P1882;40780800.0;1
Send for Credit Collection;P1883;40694400.0;1
Send for Credit Collection;P1887;39312000.0;1
Send for Credit Collection;P1890;39484800.0;1
Send for Credit Collection;P1896;38880000.0;1
Send for Credit Collection;P1897;39744000.0;1
Payment;P19;37929600.0;1
Send for Credit Collection;P192;45014400.0;1
Send for Credit Collection;P197;33955200.0;1
Send Fine;P1972;12873600.0;1
Send Fine;P1978;1900800.0;1
Insert Fine Notification;P1978;604800.0;2
Add penalty;P1978;5184000.0;3
Insert Date Appeal to Prefecture;P1978;1209600.0;4
Send Appeal to Prefecture;P1978;2246400.0;5
Send Fine;P1988;9331200.0;1
Send for Credit Collection;P199;42768000.0;1
Send for Credit Collection;P2001;31190400.0;1
Send for Credit Collection;P2003;38880000.0;1
Payment;P2007;29894400.0;1
Send for Credit Collection;P2009;38016000.0;1
Send for Credit Collection;P2016;37584000.0;1
Send for Credit Collection;P202;47779200.0;1
Send for Credit Collection;P2020;33955200.0;1
Send for Credit Collection;P2027;37065600.0;1
Send for Credit Collection;P2029;38448000.0;1
Send for Credit Collection;P2030;37670400.0;1
Send for Credit Collection;P2033;37584000.0;1
Send for Credit Collection;P2035;35769600.0;1
Send for Credit Collection;P2037;31881600.0;1
Send for Credit Collection;P2039;37584000.0;1
Send for Credit Collection;P2042;36979200.0;1
Send for Credit Collection;P2048;37584000.0;1
Send for Credit Collection;P2050;38188800.0;1
Send for Credit Collection;P2062;32572800.0;1
Send for Credit Collection;P2064;33523200.0;1
Send for Credit Collection;P2068;32140800.0;1
Send for Credit Collection;P207;47865600.0;1
Send for Credit Collection;P2072;33955200.0;1
Send for Credit Collection;P2084;30412800.0;1
Send for Credit Collection;P2089;33696000.0;1
Send for Credit Collection;P2094;33091200.0;1
Send for Credit Collection;P2095;33955200.0;1
Send for Credit Collection;P2101;31017600.0;1
Send for Credit Collection;P2102;38707200.0;1
Send for Credit Collection;P2104;40694400.0;1
Send for Credit Collection;P2106;34732800.0;1
Send for Credit Collection;P2109;38361600.0;1
Send for Credit Collection;P2113;41817600.0;1
Send for Credit Collection;P2116;39830400.0;1
Send for Credit Collection;P2118;40694400.0;1
Send for Credit Collection;P2120;34646400.0;1
Send for Credit Collection;P2123;40521600.0;1
Send for Credit Collection;P2129;31622400.0;1
Send for Credit Collection;P213;42163200.0;1
Send for Credit Collection;P2133;38016000.0;1
Send for Credit Collection;P2134;33523200.0;1
Send for Credit Collection;P2136;36115200.0;1
Send for Credit Collection;P2138;38448000.0;1
Send for Credit Collection;P214;36115200.0;1
Send for Credit Collection;P215;47779200.0;1
Payment;P2150;32572800.0;1
Send for Credit Collection;P2151;36720000.0;1
Send for Credit Collection;P2162;33955200.0;1
Send for Credit Collection;P2163;33955200.0;1
Send for Credit Collection;P2168;33955200.0;1
Send for Credit Collection;P2176;32140800.0;1
Send for Credit Collection;P218;42163200.0;1
Send for Credit Collection;P2180;32745600.0;1
Send for Credit Collection;P2184;33350400.0;1
Send for Credit Collection;P2185;32486400.0;1
Send for Credit Collection;P2188;33091200.0;1
Send for Credit Collection;P2193;33955200.0;1
Send for Credit Collection;P2196;32832000.0;1
Send for Credit Collection;P220;29116800.0;1
Send for Credit Collection;P2200;32659200.0;1
Send for Credit Collection;P2210;34732800.0;1
Send for Credit Collection;P2214;40694400.0;1
Send for Credit Collection;P2215;39744000.0;1
Send for Credit Collection;P2219;38448000.0;1
Send for Credit Collection;P2220;33868800.0;1
Send for Credit Collection;P2227;40608000.0;1
Send for Credit Collection;P2231;38102400.0;1
Send for Credit Collection;P2235;32227200.0;1
Send for Credit Collection;P2239;38361600.0;1
Send for Credit Collection;P2243;37584000.0;1
Send for Credit Collection;P2244;37670400.0;1
Payment;P2245;28598400.0;1
Send for Credit Collection;P2246;38361600.0;1
Send for Credit Collection;P225;42163200.0;1
Send for Credit Collection;P2250;37497600.0;1
Send for Credit Collection;P2255;36460800.0;1
Send for Credit Collection;P226;42163200.0;1
Send for Credit Collection;P2260;32832000.0;1
Send for Credit Collection;P2269;33955200.0;1
Send for Credit Collection;P2273;33091200.0;1
Send for Credit Collection;P2276;33091200.0;1
Send for Credit Collection;P2282;33091200.0;1
Send for Credit Collection;P2283;33955200.0;1
Send for Credit Collection;P2287;32659200.0;1
Send for Credit Collection;P2294;32054400.0;1
Send for Credit Collection;P2295;32745600.0;1
Send for Credit Collection;P2296;30153600.0;1
Send for Credit Collection;P2297;32918400.0;1
Send for Credit Collection;P234;44236800.0;1
Send for Credit Collection;P236;48643200.0;1
Send for Credit Collection;P240;43113600.0;1
Send for Credit Collection;P2402;40694400.0;1
Send for Credit Collection;P2409;38880000.0;1
Payment;P241;37929600.0;1
Send for Credit Collection;P2410;39744000.0;1
Send for Credit Collection;P2412;40521600.0;1
Send for Credit Collection;P2417;38016000.0;1
Send for Credit Collection;P2419;40608000.0;1
Send for Credit Collection;P2420;33696000.0;1
Send for Credit Collection;P2421;38016000.0;1
Send for Credit Collection;P2430;38534400.0;1
Send for Credit Collection;P2434;36892800.0;1
Send for Credit Collection;P2435;35769600.0;1
Send for Credit Collection;P2436;36720000.0;1
Send for Credit Collection;P244;13305600.0;1
Send for Credit Collection;P2445;36115200.0;1
Send for Credit Collection;P2448;38361600.0;1
Send for Credit Collection;P245;42940800.0;1
Send for Credit Collection;P2450;38448000.0;1
Send for Credit Collection;P2455;38016000.0;1
Send for Credit Collection;P2457;37497600.0;1
Send for Credit Collection;P2459;36979200.0;1
Send for Credit Collection;P2461;37929600.0;1
Send for Credit Collection;P2463;38448000.0;1
Send for Credit Collection;P2464;28944000.0;1
Payment;P2466;28771200.0;1
Payment;P2466;2246400.0;2
Send for Credit Collection;P2467;33523200.0;1
Send for Credit Collection;P2471;36115200.0;1
Send for Credit Collection;P2482;36115200.0;1
Send for Credit Collection;P2485;38188800.0;1
Send for Credit Collection;P2487;37065600.0;1
Send for Credit Collection;P2489;36979200.0;1
Send for Credit Collection;P2497;35769600.0;1
Send for Credit Collection;P2498;37670400.0;1
Send for Credit Collection;P25;46396800.0;1
Send for Credit Collection;P2501;39830400.0;1
Send for Credit Collection;P2502;40348800.0;1
Send for Credit Collection;P2503;39744000.0;1
Send for Credit Collection;P2505;40348800.0;1
Send for Credit Collection;P2516;38966400.0;1
Send for Credit Collection;P2519;38102400.0;1
Send for Credit Collection;P2521;38102400.0;1
Send for Credit Collection;P2528;37929600.0;1
Send for Credit Collection;P2530;38102400.0;1
Send for Credit Collection;P2533;40694400.0;1
Send for Credit Collection;P2537;37929600.0;1
Send for Credit Collection;P2538;38880000.0;1
Send for Credit Collection;P2539;40608000.0;1
Send for Credit Collection;P2540;31104000.0;1
Send for Credit Collection;P2543;34646400.0;1
Send for Credit Collection;P2546;40694400.0;1
Send for Credit Collection;P2548;40348800.0;1
Send for Credit Collection;P2551;34646400.0;1
Send for Credit Collection;P2569;37929600.0;1
Send for Credit Collection;P2573;37929600.0;1
Send for Credit Collection;P2579;38793600.0;1
Send for Credit Collection;P2583;34560000.0;1
Send for Credit Collection;P2585;37843200.0;1
Send for Credit Collection;P2586;36979200.0;1
Send for Credit Collection;P2588;37843200.0;1
Send for Credit Collection;P2589;36979200.0;1
Send for Credit Collection;P259;42940800.0;1
Send for Credit Collection;P2591;36892800.0;1
Send for Credit Collection;P2593;37843200.0;1
Send for Credit Collection;P26;42163200.0;1
Send for Credit Collection;P2601;39312000.0;1
Send for Credit Collection;P2603;42681600.0;1
Send for Credit Collection;P2605;41904000.0;1
Send for Credit Collection;P2611;38966400.0;1
Send for Credit Collection;P2614;40608000.0;1
Send for Credit Collection;P2615;40608000.0;1
Send for Credit Collection;P2618;39744000.0;1
Send for Credit Collection;P2619;31190400.0;1
Send for Credit Collection;P2620;32832000.0;1
Send for Credit Collection;P2624;33091200.0;1
Send for Credit Collection;P2627;41817600.0;1
Send for Credit Collection;P2628;33868800.0;1
Send for Credit Collection;P2629;33868800.0;1
Send for Credit Collection;P2631;40694400.0;1
Send for Credit Collection;P2633;38361600.0;1
Send for Credit Collection;P2636;33523200.0;1
Send for Credit Collection;P2643;29894400.0;1
Send for Credit Collection;P2645;37929600.0;1
Send for Credit Collection;P265;43977600.0;1
Send for Credit Collection;P2652;38361600.0;1
Send for Credit Collection;P2656;38880000.0;1
Send for Credit Collection;P2660;38966400.0;1
Send for Credit Collection;P2663;29894400.0;1
Send for Credit Collection;P2667;38880000.0;1
Send for Credit Collection;P2673;36979200.0;1
Send for Credit Collection;P2674;36892800.0;1
Send for Credit Collection;P2676;38448000.0;1
Send for Credit Collection;P2677;36892800.0;1
Send for Credit Collection;P268;46310400.0;1
Send for Credit Collection;P2683;33696000.0;1
Send for Credit Collection;P2687;32832000.0;1
Send for Credit Collection;P2694;33523200.0;1
Send for Credit Collection;P2697;33955200.0;1
Send for Credit Collection;P2699;33955200.0;1
Send for Credit Collection;P27;45446400.0;1
Send for Credit Collection;P2700;33091200.0;1
Send for Credit Collection;P2703;33004800.0;1
Send for Credit Collection;P2708;29635200.0;1
Send for Credit Collection;P2710;30326400.0;1
Send for Credit Collection;P2714;29116800.0;1
Send for Credit Collection;P2715;29203200.0;1
Send for Credit Collection;P2722;28857600.0;1
Send for Credit Collection;P274;46310400.0;1
Send for Credit Collection;P275;45532800.0;1
Send for Credit Collection;P2754;42768000.0;1
Send for Credit Collection;P2756;41558400.0;1
Send for Credit Collection;P2757;38966400.0;1
Send for Credit Collection;P2758;40694400.0;1
Send for Credit Collection;P2761;38016000.0;1
Send for Credit Collection;P2764;39484800.0;1
Send for Credit Collection;P2771;39484800.0;1
Send for Credit Collection;P2783;31622400.0;1
Send for Credit Collection;P2785;38966400.0;1
Send for Credit Collection;P2788;33868800.0;1
Payment;P2795;30240000.0;1
Send for Credit Collection;P2796;38102400.0;1
Send for Credit Collection;P2799;31017600.0;1
Send for Credit Collection;P28;46656000.0;1
Payment;P2808;29894400.0;1
Send for Credit Collection;P2811;38016000.0;1
Send for Credit Collection;P2813;40694400.0;1
Send for Credit Collection;P2814;31104000.0;1
Send for Credit Collection;P2825;32486400.0;1
Send for Credit Collection;P2828;38880000.0;1
Send for Credit Collection;P2829;38102400.0;1
Send for Credit Collection;P2832;36979200.0;1
Send for Credit Collection;P2837;36633600.0;1
Send for Credit Collection;P2838;34560000.0;1
Send for Credit Collection;P284;46396800.0;1
Send for Credit Collection;P2840;38102400.0;1
Send for Credit Collection;P2842;36979200.0;1
Send for Credit Collection;P2843;39052800.0;1
Send for Credit Collection;P2846;37929600.0;1
Send for Credit Collection;P2852;36115200.0;1
Send for Credit Collection;P2862;31104000.0;1
Send for Credit Collection;P2863;37756800.0;1
Send for Credit Collection;P2865;38880000.0;1
Send for Credit Collection;P2867;38793600.0;1
Send for Credit Collection;P2868;36115200.0;1
Send for Credit Collection;P2869;36892800.0;1
Send for Credit Collection;P2873;33091200.0;1
Send for Credit Collection;P288;46396800.0;1
Send for Credit Collection;P2887;38102400.0;1
Send for Credit Collection;P2889;38102400.0;1
Send for Credit Collection;P2913;33955200.0;1
Send for Credit Collection;P2919;32745600.0;1
Send for Credit Collection;P2920;33350400.0;1
Send for Credit Collection;P2922;33004800.0;1
Send for Credit Collection;P2926;31622400.0;1
Send for Credit Collection;P2927;32572800.0;1
Send for Credit Collection;P2929;32918400.0;1
Send for Credit Collection;P2933;32486400.0;1
Send for Credit Collection;P2936;33523200.0;1
Send for Credit Collection;P2938;32659200.0;1
Send for Credit Collection;P2942;32832000.0;1
Send for Credit Collection;P2943;32140800.0;1
Send for Credit Collection;P2945;33091200.0;1
Send for Credit Collection;P2948;32832000.0;1
Send for Credit Collection;P295;39744000.0;1
Send for Credit Collection;P2955;33350400.0;1
Send for Credit Collection;P2957;33955200.0;1
Send for Credit Collection;P2959;31190400.0;1
Send for Credit Collection;P2969;28771200.0;1
Send for Credit Collection;P297;45532800.0;1
Send for Credit Collection;P2972;32832000.0;1
Send for Credit Collection;P2974;29548800.0;1
Send for Credit Collection;P2980;30326400.0;1
Send for Credit Collection;P2993;29116800.0;1
Send for Credit Collection;P3;42163200.0;1
Send for Credit Collection;P300;45792000.0;1
Send for Credit Collection;P302;45446400.0;1
Payment;P3025;10281600.0;1
Payment;P3035;5443200.0;1
Payment;P3049;6393600.0;1
Send for Credit Collection;P3053;31622400.0;1
Send for Credit Collection;P3054;32486400.0;1
Send for Credit Collection;P306;44236800.0;1
Send for Credit Collection;P3066;32745600.0;1
Send for Credit Collection;P3069;31968000.0;1
Send for Credit Collection;P3070;32227200.0;1
Send for Credit Collection;P3076;33955200.0;1
Send for Credit Collection;P3080;31622400.0;1
Payment;P3085;25920000.0;1
Send for Credit Collection;P3088;28944000.0;1
Payment;P3095;22636800.0;1
Send for Credit Collection;P3099;29894400.0;1
Send for Credit Collection;P3101;33955200.0;1
Send for Credit Collection;P3107;29462400.0;1
Send for Credit Collection;P313;45532800.0;1
Send for Credit Collection;P3152;37756800.0;1
Send for Credit Collection;P3153;36979200.0;1
Send for Credit Collection;P3155;38188800.0;1
Send for Credit Collection;P3158;36892800.0;1
Send for Credit Collection;P3160;36115200.0;1
Send for Credit Collection;P3163;37843200.0;1
Send for Credit Collection;P3164;38016000.0;1
Send for Credit Collection;P3172;33523200.0;1
Send for Credit Collection;P3173;36892800.0;1
Send for Credit Collection;P3184;34560000.0;1
Send for Credit Collection;P3185;36892800.0;1
Send for Credit Collection;P3188;37756800.0;1
Send for Credit Collection;P3189;38880000.0;1
Send for Credit Collection;P3191;33350400.0;1
Send for Credit Collection;P3196;33955200.0;1
Send for Credit Collection;P3197;30240000.0;1
Send for Credit Collection;P3198;32745600.0;1
Send for Credit Collection;P32;48470400.0;1
Send for Credit Collection;P3202;33955200.0;1
Send for Credit Collection;P3204;33091200.0;1
Send for Credit Collection;P3205;32745600.0;1
Send for Credit Collection;P3210;33091200.0;1
Send for Credit Collection;P3211;33955200.0;1
Send for Credit Collection;P3214;32486400.0;1
Send for Credit Collection;P3222;33955200.0;1
Send for Credit Collection;P3231;33955200.0;1
Send for Credit Collection;P3232;32832000.0;1
Send for Credit Collection;P3240;32918400.0;1
Send for Credit Collection;P3241;28598400.0;1
Send for Credit Collection;P3242;31190400.0;1
Send for Credit Collection;P3244;32659200.0;1
Send for Credit Collection;P3249;32227200.0;1
Add penalty;P3270;5184000.0;1
Payment;P3270;2160000.0;2
Send for Credit Collection;P33;47865600.0;1
Send Fine;P3316;13305600.0;1
Insert Fine Notification;P3316;604800.0;2
Add penalty;P3316;5184000.0;3
Insert Date Appeal to Prefecture;P3316;1900800.0;4
Send Appeal to Prefecture;P3316;2764800.0;5
Send Fine;P3328;10368000.0;1
Send for Credit Collection;P3360;29980800.0;1
Send for Credit Collection;P3361;29894400.0;1
Send for Credit Collection;P3364;29203200.0;1
Send for Credit Collection;P3370;30326400.0;1
Send for Credit Collection;P3373;30326400.0;1
Send for Credit Collection;P3374;30326400.0;1
Send for Credit Collection;P3376;29894400.0;1
Send for Credit Collection;P3377;29203200.0;1
Send for Credit Collection;P3384;30067200.0;1
Send for Credit Collection;P3385;29203200.0;1
Send for Credit Collection;P3387;29203200.0;1
Payment;P3389;20390400.0;1
Send for Credit Collection;P3390;30067200.0;1
Send for Credit Collection;P3396;29462400.0;1
Send for Credit Collection;P3453;33955200.0;1
Send for Credit Collection;P3455;32400000.0;1
Send for Credit Collection;P3456;32659200.0;1
Send for Credit Collection;P3458;29894400.0;1
